No,Timestamp,PM2.5 raw,PM2.5 density,PM10 density,Air quality level,Temperature,Humidity,Pressure,Altitude estimate,Device ID
20482,2025-12-13 00:40:30,1.8,2.7,3.8,BAIK,30.3,63.4,940.3,623.9,10:B4:1D:E8:2E:E4
20483,2025-12-13 00:41:00,3.0,4.3,6.4,BAIK,30.6,67.6,940.6,625.2,10:B4:1D:E8:2E:E4
20484,2025-12-13 00:41:30,12.0,15.1,21.8,BAIK,30.0,66.2,940.3,624.2,10:B4:1D:E8:2E:E4
20485,2025-12-13 00:42:00,6.3,7.9,9.6,BAIK,30.4,65.2,940.8,625.3,10:B4:1D:E8:2E:E4
20486,2025-12-13 00:42:30,11.5,13.2,16.6,BAIK,29.9,68.1,940.4,625.2,10:B4:1D:E8:2E:E4
20487,2025-12-13 00:43:00,3.5,4.2,6.0,BAIK,30.5,64.7,940.2,623.9,10:B4:1D:E8:2E:E4
20488,2025-12-13 00:43:30,2.0,2.5,3.0,BAIK,30.9,64.1,940.4,624.6,10:B4:1D:E8:2E:E4
20489,2025-12-13 00:44:00,6.3,9.5,12.5,BAIK,29.9,67.6,940.5,623.9,10:B4:1D:E8:2E:E4
20490,2025-12-13 00:44:30,5.5,5.7,9.0,BAIK,30.9,64.5,940.8,625.0,10:B4:1D:E8:2E:E4
20491,2025-12-13 00:45:00,15.4,18.1,28.1,BAIK,29.8,68.1,940.4,624.3,10:B4:1D:E8:2E:E4
20492,2025-12-13 00:45:30,0.7,0.4,0.5,BAIK,30.3,65.3,940.4,623.8,10:B4:1D:E8:2E:E4
20493,2025-12-13 00:46:00,2.2,3.8,5.7,BAIK,31.0,63.5,940.7,624.3,10:B4:1D:E8:2E:E4
20494,2025-12-13 00:46:30,16.1,23.8,37.6,BAIK,30.0,64.0,940.6,624.3,10:B4:1D:E8:2E:E4
20495,2025-12-13 00:47:00,6.3,8.5,11.2,BAIK,30.8,63.9,940.2,624.7,10:B4:1D:E8:2E:E4
20496,2025-12-13 00:47:30,4.5,5.0,7.2,BAIK,30.6,65.9,940.4,623.8,10:B4:1D:E8:2E:E4
20497,2025-12-13 00:48:00,17.6,22.4,34.3,BAIK,30.8,64.2,940.4,624.4,10:B4:1D:E8:2E:E4
20498,2025-12-13 00:48:30,14.2,19.6,24.1,BAIK,30.2,66.5,940.4,624.4,10:B4:1D:E8:2E:E4
20499,2025-12-13 00:49:00,16.7,24.1,30.9,BAIK,31.3,65.4,940.7,624.2,10:B4:1D:E8:2E:E4
20500,2025-12-13 00:49:30,21.2,23.3,34.8,BAIK,30.6,66.7,940.5,624.9,10:B4:1D:E8:2E:E4
20501,2025-12-13 00:50:00,14.4,20.6,27.5,BAIK,30.8,65.4,940.3,625.4,10:B4:1D:E8:2E:E4
20502,2025-12-13 00:50:30,34.9,46.5,70.9,BAIK,30.2,64.7,940.9,624.6,10:B4:1D:E8:2E:E4
20503,2025-12-13 00:51:00,6.7,6.9,9.7,BAIK,30.3,62.8,940.5,624.4,10:B4:1D:E8:2E:E4
20504,2025-12-13 00:51:30,2.3,3.4,4.1,BAIK,30.8,66.0,940.6,625.0,10:B4:1D:E8:2E:E4
20505,2025-12-13 00:52:00,6.5,8.1,12.6,BAIK,30.2,63.8,940.4,624.8,10:B4:1D:E8:2E:E4
20506,2025-12-13 00:52:30,1.4,1.7,2.4,BAIK,30.7,66.4,940.2,623.8,10:B4:1D:E8:2E:E4
20507,2025-12-13 00:53:00,6.4,9.3,13.5,BAIK,30.1,68.1,940.2,624.4,10:B4:1D:E8:2E:E4
20508,2025-12-13 00:53:30,13.8,17.8,24.2,BAIK,30.5,67.6,940.7,623.9,10:B4:1D:E8:2E:E4
20509,2025-12-13 00:54:00,16.3,18.6,22.7,BAIK,30.7,67.7,940.5,624.3,10:B4:1D:E8:2E:E4
20510,2025-12-13 00:54:30,4.1,6.5,7.9,BAIK,30.6,63.8,940.8,624.4,10:B4:1D:E8:2E:E4
20511,2025-12-13 00:55:00,13.5,16.9,24.4,BAIK,30.5,66.0,940.2,623.7,10:B4:1D:E8:2E:E4
20512,2025-12-13 00:55:30,9.6,11.5,17.3,BAIK,30.8,67.1,940.5,624.1,10:B4:1D:E8:2E:E4
20513,2025-12-13 00:56:00,7.0,8.3,12.0,BAIK,30.1,66.3,940.9,624.3,10:B4:1D:E8:2E:E4
20514,2025-12-13 00:56:30,7.8,12.1,15.1,BAIK,30.4,66.1,940.5,624.4,10:B4:1D:E8:2E:E4
20515,2025-12-13 00:57:00,17.3,25.3,32.2,BAIK,30.0,68.2,940.5,624.6,10:B4:1D:E8:2E:E4
20516,2025-12-13 00:57:30,3.8,4.8,7.3,BAIK,30.8,62.1,940.6,625.0,10:B4:1D:E8:2E:E4
20517,2025-12-13 00:58:00,16.9,22.8,31.2,BAIK,29.5,64.7,940.5,624.3,10:B4:1D:E8:2E:E4
20518,2025-12-13 00:58:30,4.9,5.2,8.1,BAIK,31.1,63.5,940.6,625.0,10:B4:1D:E8:2E:E4
20519,2025-12-13 00:59:00,2.7,2.9,4.4,BAIK,30.9,63.3,940.7,624.4,10:B4:1D:E8:2E:E4
20520,2025-12-13 00:59:30,6.1,8.5,10.4,BAIK,30.3,65.4,940.2,624.5,10:B4:1D:E8:2E:E4
20521,2025-12-13 01:00:00,10.2,13.9,17.8,BAIK,31.1,63.4,940.4,625.5,10:B4:1D:E8:2E:E4
20522,2025-12-13 01:00:30,2.3,4.2,6.1,BAIK,29.7,64.6,940.4,624.0,10:B4:1D:E8:2E:E4
20523,2025-12-13 01:01:00,27.8,37.5,50.7,BAIK,30.8,60.6,940.6,625.3,10:B4:1D:E8:2E:E4
20524,2025-12-13 01:01:30,17.2,24.7,30.3,BAIK,31.3,65.3,940.3,624.4,10:B4:1D:E8:2E:E4
20525,2025-12-13 01:02:00,2.4,3.2,4.3,BAIK,31.3,62.9,940.5,624.2,10:B4:1D:E8:2E:E4
20526,2025-12-13 01:02:30,12.4,14.3,17.5,BAIK,30.2,65.1,940.4,625.4,10:B4:1D:E8:2E:E4
20527,2025-12-13 01:03:00,13.9,16.1,24.3,BAIK,30.9,62.9,940.3,623.8,10:B4:1D:E8:2E:E4
20528,2025-12-13 01:03:30,16.8,23.4,30.4,BAIK,31.0,65.7,940.3,624.7,10:B4:1D:E8:2E:E4
20529,2025-12-13 01:04:00,2.3,4.1,5.1,BAIK,29.9,64.8,940.8,624.1,10:B4:1D:E8:2E:E4
20530,2025-12-13 01:04:30,13.4,15.9,22.8,BAIK,30.3,66.0,940.4,624.8,10:B4:1D:E8:2E:E4
20531,2025-12-13 01:05:00,31.7,39.3,62.2,BAIK,30.7,64.6,940.7,623.7,10:B4:1D:E8:2E:E4
20532,2025-12-13 01:05:30,4.5,7.5,9.2,BAIK,31.1,65.3,940.6,624.6,10:B4:1D:E8:2E:E4
20533,2025-12-13 01:06:00,3.7,4.2,6.2,BAIK,31.4,63.4,940.8,624.4,10:B4:1D:E8:2E:E4
20534,2025-12-13 01:06:30,19.3,28.2,35.0,BAIK,31.1,62.6,941.0,625.0,10:B4:1D:E8:2E:E4
20535,2025-12-13 01:07:00,6.0,8.7,12.7,BAIK,30.3,65.0,940.3,624.7,10:B4:1D:E8:2E:E4
20536,2025-12-13 01:07:30,10.7,14.4,22.8,BAIK,31.2,65.6,940.2,624.6,10:B4:1D:E8:2E:E4
20537,2025-12-13 01:08:00,12.9,17.9,23.0,BAIK,30.2,63.3,940.7,624.8,10:B4:1D:E8:2E:E4
20538,2025-12-13 01:08:30,19.7,26.8,39.7,BAIK,30.1,65.2,940.5,624.4,10:B4:1D:E8:2E:E4
20539,2025-12-13 01:09:00,1.2,2.2,3.2,BAIK,31.2,65.5,940.8,623.6,10:B4:1D:E8:2E:E4
20540,2025-12-13 01:09:30,18.2,24.0,36.8,BAIK,30.2,64.0,940.8,624.4,10:B4:1D:E8:2E:E4
20541,2025-12-13 01:10:00,6.5,8.6,11.1,BAIK,31.7,61.9,940.5,624.5,10:B4:1D:E8:2E:E4
20542,2025-12-13 01:10:30,4.0,5.0,6.5,BAIK,29.8,65.0,940.5,625.0,10:B4:1D:E8:2E:E4
20543,2025-12-13 01:11:00,5.5,6.9,10.9,BAIK,30.5,63.3,940.3,624.7,10:B4:1D:E8:2E:E4
20544,2025-12-13 01:11:30,8.6,11.7,16.3,BAIK,31.0,64.4,940.1,624.3,10:B4:1D:E8:2E:E4
20545,2025-12-13 01:12:00,18.7,21.6,31.2,BAIK,30.9,67.0,940.6,623.3,10:B4:1D:E8:2E:E4
20546,2025-12-13 01:12:30,1.5,2.5,3.2,BAIK,30.5,61.0,940.4,625.1,10:B4:1D:E8:2E:E4
20547,2025-12-13 01:13:00,5.4,5.8,7.3,BAIK,30.2,62.6,940.4,625.3,10:B4:1D:E8:2E:E4
20548,2025-12-13 01:13:30,11.2,15.2,19.7,BAIK,31.0,65.2,940.6,624.0,10:B4:1D:E8:2E:E4
20549,2025-12-13 01:14:00,7.2,9.0,10.8,BAIK,31.0,63.8,940.1,624.8,10:B4:1D:E8:2E:E4
20550,2025-12-13 01:14:30,8.1,10.2,13.7,BAIK,30.7,64.3,940.4,624.9,10:B4:1D:E8:2E:E4
20551,2025-12-13 01:15:00,17.0,20.3,26.0,BAIK,31.1,63.2,940.6,625.2,10:B4:1D:E8:2E:E4
20552,2025-12-13 01:15:30,6.5,9.2,14.4,BAIK,31.3,62.1,940.8,624.1,10:B4:1D:E8:2E:E4
20553,2025-12-13 01:16:00,10.5,15.2,21.2,BAIK,30.5,60.9,940.6,624.8,10:B4:1D:E8:2E:E4
20554,2025-12-13 01:16:30,3.2,4.2,6.6,BAIK,31.6,60.6,940.5,624.6,10:B4:1D:E8:2E:E4
20555,2025-12-13 01:17:00,20.4,27.7,36.5,BAIK,30.7,63.4,940.6,624.9,10:B4:1D:E8:2E:E4
20556,2025-12-13 01:17:30,18.8,27.5,42.6,BAIK,30.2,62.8,940.6,624.4,10:B4:1D:E8:2E:E4
20557,2025-12-13 01:18:00,11.1,16.2,25.6,BAIK,30.5,63.1,940.5,624.6,10:B4:1D:E8:2E:E4
20558,2025-12-13 01:18:30,0.2,0.3,0.5,BAIK,31.1,65.2,940.6,624.9,10:B4:1D:E8:2E:E4
20559,2025-12-13 01:19:00,4.1,4.5,5.6,BAIK,30.9,61.0,940.4,625.3,10:B4:1D:E8:2E:E4
20560,2025-12-13 01:19:30,14.4,18.5,26.1,BAIK,31.4,62.0,940.6,624.5,10:B4:1D:E8:2E:E4
20561,2025-12-13 01:20:00,3.0,3.5,5.4,BAIK,31.8,63.9,940.2,623.8,10:B4:1D:E8:2E:E4
20562,2025-12-13 01:20:30,20.2,23.5,36.3,BAIK,31.5,64.7,940.5,625.0,10:B4:1D:E8:2E:E4
20563,2025-12-13 01:21:00,9.6,11.0,14.5,BAIK,31.2,63.8,940.8,624.8,10:B4:1D:E8:2E:E4
20564,2025-12-13 01:21:30,20.1,26.1,37.6,BAIK,30.3,62.3,940.3,624.6,10:B4:1D:E8:2E:E4
20565,2025-12-13 01:22:00,3.6,4.8,5.8,BAIK,31.0,61.8,940.4,624.0,10:B4:1D:E8:2E:E4
20566,2025-12-13 01:22:30,5.4,8.4,12.2,BAIK,30.6,63.9,940.5,623.7,10:B4:1D:E8:2E:E4
20567,2025-12-13 01:23:00,22.8,26.2,41.4,BAIK,30.8,61.7,940.4,624.3,10:B4:1D:E8:2E:E4
20568,2025-12-13 01:23:30,24.0,34.7,44.1,BAIK,30.7,65.9,940.3,624.9,10:B4:1D:E8:2E:E4
20569,2025-12-13 01:24:00,10.3,14.4,19.2,BAIK,31.3,63.3,940.5,625.1,10:B4:1D:E8:2E:E4
20570,2025-12-13 01:24:30,4.1,5.2,6.5,BAIK,31.6,63.4,940.7,624.8,10:B4:1D:E8:2E:E4
20571,2025-12-13 01:25:00,24.6,34.2,48.9,BAIK,30.2,63.3,940.5,624.4,10:B4:1D:E8:2E:E4
20572,2025-12-13 01:25:30,6.4,8.7,13.0,BAIK,30.5,58.8,940.3,625.3,10:B4:1D:E8:2E:E4
20573,2025-12-13 01:26:00,11.6,16.7,20.4,BAIK,30.7,63.1,940.5,623.6,10:B4:1D:E8:2E:E4
20574,2025-12-13 01:26:30,16.8,20.5,26.5,BAIK,31.2,62.4,940.6,624.7,10:B4:1D:E8:2E:E4
20575,2025-12-13 01:27:00,3.1,3.5,5.6,BAIK,30.4,63.2,940.5,624.5,10:B4:1D:E8:2E:E4
20576,2025-12-13 01:27:30,3.3,3.9,5.0,BAIK,31.3,62.7,940.7,624.5,10:B4:1D:E8:2E:E4
20577,2025-12-13 01:28:00,7.2,7.8,11.6,BAIK,30.6,64.4,940.5,624.4,10:B4:1D:E8:2E:E4
20578,2025-12-13 01:28:30,13.5,16.0,23.2,BAIK,30.8,62.2,940.4,624.2,10:B4:1D:E8:2E:E4
20579,2025-12-13 01:29:00,1.3,2.8,4.3,BAIK,30.9,62.3,940.5,624.2,10:B4:1D:E8:2E:E4
20580,2025-12-13 01:29:30,8.7,13.0,17.4,BAIK,31.5,62.4,940.5,624.7,10:B4:1D:E8:2E:E4
20581,2025-12-13 01:30:00,11.9,16.9,20.5,BAIK,31.3,62.8,940.4,624.4,10:B4:1D:E8:2E:E4
20582,2025-12-13 01:30:30,16.0,22.0,28.6,BAIK,31.3,63.7,940.6,625.4,10:B4:1D:E8:2E:E4
20583,2025-12-13 01:31:00,2.5,3.6,4.6,BAIK,31.5,63.3,940.6,625.1,10:B4:1D:E8:2E:E4
20584,2025-12-13 01:31:30,9.3,12.0,16.5,BAIK,31.4,64.7,940.3,624.4,10:B4:1D:E8:2E:E4
20585,2025-12-13 01:32:00,49.8,59.5,82.8,SEDANG,30.7,63.9,940.2,623.8,10:B4:1D:E8:2E:E4
20586,2025-12-13 01:32:30,6.9,8.6,12.2,BAIK,31.5,63.7,940.6,624.5,10:B4:1D:E8:2E:E4
20587,2025-12-13 01:33:00,4.3,4.8,6.5,BAIK,30.7,64.8,940.5,623.8,10:B4:1D:E8:2E:E4
20588,2025-12-13 01:33:30,18.1,20.6,31.9,BAIK,31.3,60.1,940.6,624.8,10:B4:1D:E8:2E:E4
20589,2025-12-13 01:34:00,8.2,11.6,17.2,BAIK,31.3,60.8,940.6,624.9,10:B4:1D:E8:2E:E4
20590,2025-12-13 01:34:30,11.9,18.1,28.3,BAIK,31.2,64.7,940.2,623.8,10:B4:1D:E8:2E:E4
20591,2025-12-13 01:35:00,24.5,29.4,43.4,BAIK,31.8,62.3,940.7,625.3,10:B4:1D:E8:2E:E4
20592,2025-12-13 01:35:30,20.0,24.8,37.4,BAIK,30.9,62.8,940.5,624.9,10:B4:1D:E8:2E:E4
20593,2025-12-13 01:36:00,4.7,4.7,6.6,BAIK,32.0,64.1,940.4,623.8,10:B4:1D:E8:2E:E4
20594,2025-12-13 01:36:30,6.1,6.3,8.4,BAIK,30.6,61.0,940.6,625.2,10:B4:1D:E8:2E:E4
20595,2025-12-13 01:37:00,5.1,7.4,10.8,BAIK,31.6,64.9,940.5,624.4,10:B4:1D:E8:2E:E4
20596,2025-12-13 01:37:30,6.2,6.4,9.7,BAIK,30.6,64.6,940.4,624.7,10:B4:1D:E8:2E:E4
20597,2025-12-13 01:38:00,22.8,31.0,39.2,BAIK,31.3,63.6,940.2,624.8,10:B4:1D:E8:2E:E4
20598,2025-12-13 01:38:30,0.8,1.5,1.9,BAIK,31.3,63.1,940.6,625.4,10:B4:1D:E8:2E:E4
20599,2025-12-13 01:39:00,13.1,19.4,30.1,BAIK,32.0,64.2,940.7,625.2,10:B4:1D:E8:2E:E4
20600,2025-12-13 01:39:30,3.6,4.8,7.5,BAIK,31.5,65.9,940.5,624.9,10:B4:1D:E8:2E:E4
20601,2025-12-13 01:40:00,6.0,8.1,9.9,BAIK,31.5,69.3,940.2,624.5,10:B4:1D:E8:2E:E4
20602,2025-12-13 01:40:30,4.2,4.6,7.2,BAIK,31.0,61.8,940.2,624.9,10:B4:1D:E8:2E:E4
20603,2025-12-13 01:41:00,4.1,5.3,7.3,BAIK,31.1,62.5,940.6,624.3,10:B4:1D:E8:2E:E4
20604,2025-12-13 01:41:30,5.9,8.0,11.6,BAIK,31.0,61.8,940.7,624.2,10:B4:1D:E8:2E:E4
20605,2025-12-13 01:42:00,3.0,3.9,5.0,BAIK,31.2,61.1,940.5,624.0,10:B4:1D:E8:2E:E4
20606,2025-12-13 01:42:30,19.6,27.0,42.3,BAIK,30.5,59.7,940.6,624.7,10:B4:1D:E8:2E:E4
20607,2025-12-13 01:43:00,9.6,12.2,18.4,BAIK,30.6,62.6,941.0,624.7,10:B4:1D:E8:2E:E4
20608,2025-12-13 01:43:30,16.8,23.1,35.9,BAIK,30.8,59.6,940.7,624.9,10:B4:1D:E8:2E:E4
20609,2025-12-13 01:44:00,20.3,30.1,45.1,BAIK,31.7,63.6,940.0,624.6,10:B4:1D:E8:2E:E4
20610,2025-12-13 01:44:30,4.9,7.3,11.6,BAIK,30.7,63.5,940.3,623.7,10:B4:1D:E8:2E:E4
20611,2025-12-13 01:45:00,5.4,6.3,9.1,BAIK,30.8,63.0,940.7,623.8,10:B4:1D:E8:2E:E4
20612,2025-12-13 01:45:30,5.0,6.7,9.2,BAIK,30.9,60.1,940.8,624.7,10:B4:1D:E8:2E:E4
20613,2025-12-13 01:46:00,2.4,3.0,4.6,BAIK,31.9,63.5,940.2,624.3,10:B4:1D:E8:2E:E4
20614,2025-12-13 01:46:30,5.7,8.8,13.7,BAIK,31.2,64.6,940.7,624.2,10:B4:1D:E8:2E:E4
20615,2025-12-13 01:47:00,3.7,4.6,6.7,BAIK,31.1,64.5,940.2,625.1,10:B4:1D:E8:2E:E4
20616,2025-12-13 01:47:30,69.5,88.5,131.9,SEDANG,31.2,65.3,940.5,624.0,10:B4:1D:E8:2E:E4
20617,2025-12-13 01:48:00,26.5,39.5,52.3,BAIK,31.5,64.1,940.5,624.8,10:B4:1D:E8:2E:E4
20618,2025-12-13 01:48:30,2.8,3.5,4.7,BAIK,31.1,64.4,940.5,624.6,10:B4:1D:E8:2E:E4
20619,2025-12-13 01:49:00,6.5,8.0,12.5,BAIK,30.5,61.5,940.5,624.2,10:B4:1D:E8:2E:E4
20620,2025-12-13 01:49:30,13.4,15.1,18.7,BAIK,31.4,63.9,940.8,624.5,10:B4:1D:E8:2E:E4
20621,2025-12-13 01:50:00,2.3,3.0,4.2,BAIK,31.6,63.8,940.4,624.8,10:B4:1D:E8:2E:E4
20622,2025-12-13 01:50:30,5.7,8.3,12.7,BAIK,31.4,64.0,940.3,624.8,10:B4:1D:E8:2E:E4
20623,2025-12-13 01:51:00,8.2,10.0,13.9,BAIK,31.3,64.0,940.1,625.4,10:B4:1D:E8:2E:E4
20624,2025-12-13 01:51:30,22.8,31.5,48.7,BAIK,31.8,63.4,940.6,624.5,10:B4:1D:E8:2E:E4
20625,2025-12-13 01:52:00,3.3,4.4,6.6,BAIK,31.1,63.1,940.7,623.7,10:B4:1D:E8:2E:E4
20626,2025-12-13 01:52:30,2.0,3.3,4.9,BAIK,32.0,65.8,941.0,623.8,10:B4:1D:E8:2E:E4
20627,2025-12-13 01:53:00,3.1,3.4,4.5,BAIK,31.2,61.4,940.4,624.8,10:B4:1D:E8:2E:E4
20628,2025-12-13 01:53:30,20.1,21.9,32.7,BAIK,31.5,58.7,940.3,623.2,10:B4:1D:E8:2E:E4
20629,2025-12-13 01:54:00,2.2,4.1,6.5,BAIK,31.1,62.0,940.8,623.7,10:B4:1D:E8:2E:E4
20630,2025-12-13 01:54:30,5.6,7.0,9.1,BAIK,31.2,63.1,940.6,624.4,10:B4:1D:E8:2E:E4
20631,2025-12-13 01:55:00,6.2,9.2,14.3,BAIK,31.6,62.4,940.1,624.6,10:B4:1D:E8:2E:E4
20632,2025-12-13 01:55:30,10.8,13.8,20.7,BAIK,30.5,57.8,940.3,624.9,10:B4:1D:E8:2E:E4
20633,2025-12-13 01:56:00,6.4,8.0,9.8,BAIK,31.2,61.7,940.4,624.2,10:B4:1D:E8:2E:E4
20634,2025-12-13 01:56:30,2.1,2.8,4.3,BAIK,31.3,65.6,940.7,625.0,10:B4:1D:E8:2E:E4
20635,2025-12-13 01:57:00,4.7,6.6,8.4,BAIK,30.7,59.0,940.6,624.4,10:B4:1D:E8:2E:E4
20636,2025-12-13 01:57:30,7.8,9.7,12.7,BAIK,30.9,62.2,940.7,624.6,10:B4:1D:E8:2E:E4
20637,2025-12-13 01:58:00,3.3,4.1,5.9,BAIK,30.6,63.1,940.5,623.9,10:B4:1D:E8:2E:E4
20638,2025-12-13 01:58:30,7.2,8.7,11.4,BAIK,32.1,63.3,940.6,623.7,10:B4:1D:E8:2E:E4
20639,2025-12-13 01:59:00,3.8,4.9,6.8,BAIK,31.4,65.3,940.8,625.0,10:B4:1D:E8:2E:E4
20640,2025-12-13 01:59:30,5.1,6.6,10.0,BAIK,31.3,60.7,940.6,624.7,10:B4:1D:E8:2E:E4
20641,2025-12-13 02:00:00,19.9,23.0,28.9,BAIK,31.6,63.0,940.2,623.7,10:B4:1D:E8:2E:E4
20642,2025-12-13 02:00:30,12.3,17.5,23.5,BAIK,30.8,63.0,940.5,624.4,10:B4:1D:E8:2E:E4
20643,2025-12-13 02:01:00,4.7,5.8,9.3,BAIK,31.3,60.4,940.7,624.4,10:B4:1D:E8:2E:E4
20644,2025-12-13 02:01:30,6.8,9.1,11.9,BAIK,31.6,59.8,940.1,624.7,10:B4:1D:E8:2E:E4
20645,2025-12-13 02:02:00,6.5,9.7,13.5,BAIK,32.2,62.0,940.3,624.9,10:B4:1D:E8:2E:E4
20646,2025-12-13 02:02:30,11.9,16.7,23.9,BAIK,30.3,64.4,940.5,624.7,10:B4:1D:E8:2E:E4
20647,2025-12-13 02:03:00,5.6,6.4,9.5,BAIK,32.0,62.4,940.2,624.0,10:B4:1D:E8:2E:E4
20648,2025-12-13 02:03:30,4.9,6.4,7.9,BAIK,31.2,61.6,940.5,625.5,10:B4:1D:E8:2E:E4
20649,2025-12-13 02:04:00,11.1,15.4,22.5,BAIK,31.8,60.1,940.3,624.5,10:B4:1D:E8:2E:E4
20650,2025-12-13 02:04:30,3.5,4.8,6.0,BAIK,31.4,63.4,940.5,624.5,10:B4:1D:E8:2E:E4
20651,2025-12-13 02:05:00,4.0,5.1,7.3,BAIK,30.9,60.7,940.2,624.6,10:B4:1D:E8:2E:E4
20652,2025-12-13 02:05:30,5.7,6.8,9.4,BAIK,30.2,62.0,940.9,624.8,10:B4:1D:E8:2E:E4
20653,2025-12-13 02:06:00,4.3,6.0,8.6,BAIK,31.5,60.8,940.5,625.1,10:B4:1D:E8:2E:E4
20654,2025-12-13 02:06:30,8.5,12.3,17.8,BAIK,31.6,62.0,940.7,624.4,10:B4:1D:E8:2E:E4
20655,2025-12-13 02:07:00,10.9,12.1,18.9,BAIK,32.0,56.7,940.6,625.0,10:B4:1D:E8:2E:E4
20656,2025-12-13 02:07:30,4.0,5.4,7.2,BAIK,31.5,63.1,940.8,623.6,10:B4:1D:E8:2E:E4
20657,2025-12-13 02:08:00,6.1,7.6,11.3,BAIK,31.3,63.9,940.7,624.8,10:B4:1D:E8:2E:E4
20658,2025-12-13 02:08:30,7.8,10.2,12.9,BAIK,30.6,62.3,940.5,624.3,10:B4:1D:E8:2E:E4
20659,2025-12-13 02:09:00,12.2,18.4,29.0,BAIK,31.4,61.5,940.6,625.1,10:B4:1D:E8:2E:E4
20660,2025-12-13 02:09:30,5.4,6.4,9.2,BAIK,30.7,61.5,940.4,624.9,10:B4:1D:E8:2E:E4
20661,2025-12-13 02:10:00,3.4,3.7,5.3,BAIK,31.7,61.6,940.6,623.8,10:B4:1D:E8:2E:E4
20662,2025-12-13 02:10:30,1.4,1.5,1.9,BAIK,31.7,61.1,940.4,624.8,10:B4:1D:E8:2E:E4
20663,2025-12-13 02:11:00,9.1,13.8,21.9,BAIK,32.3,60.7,940.3,624.6,10:B4:1D:E8:2E:E4
20664,2025-12-13 02:11:30,3.9,4.6,6.6,BAIK,31.7,58.3,940.6,624.6,10:B4:1D:E8:2E:E4
20665,2025-12-13 02:12:00,20.2,24.2,31.1,BAIK,30.6,63.0,940.3,624.2,10:B4:1D:E8:2E:E4
20666,2025-12-13 02:12:30,8.7,10.9,13.8,BAIK,31.4,62.3,940.7,625.2,10:B4:1D:E8:2E:E4
20667,2025-12-13 02:13:00,6.3,8.7,12.1,BAIK,31.5,62.7,940.6,624.5,10:B4:1D:E8:2E:E4
20668,2025-12-13 02:13:30,3.1,4.5,6.1,BAIK,30.9,61.0,940.3,624.9,10:B4:1D:E8:2E:E4
20669,2025-12-13 02:14:00,5.5,7.9,9.9,BAIK,30.8,64.8,940.6,623.3,10:B4:1D:E8:2E:E4
20670,2025-12-13 02:14:30,11.0,12.6,19.1,BAIK,31.1,62.1,940.8,624.5,10:B4:1D:E8:2E:E4
20671,2025-12-13 02:15:00,9.3,11.3,15.5,BAIK,31.1,61.8,940.2,624.4,10:B4:1D:E8:2E:E4
20672,2025-12-13 02:15:30,5.5,8.2,10.9,BAIK,31.5,62.7,940.6,624.3,10:B4:1D:E8:2E:E4
20673,2025-12-13 02:16:00,6.8,8.1,11.0,BAIK,30.5,61.0,940.6,624.4,10:B4:1D:E8:2E:E4
20674,2025-12-13 02:16:30,1.2,1.1,1.5,BAIK,31.5,61.3,940.6,625.0,10:B4:1D:E8:2E:E4
20675,2025-12-13 02:17:00,26.6,32.0,45.1,BAIK,30.8,63.3,940.6,624.2,10:B4:1D:E8:2E:E4
20676,2025-12-13 02:17:30,12.1,17.6,22.4,BAIK,32.2,56.8,941.0,624.9,10:B4:1D:E8:2E:E4
20677,2025-12-13 02:18:00,5.8,7.9,12.0,BAIK,31.7,58.7,940.4,624.1,10:B4:1D:E8:2E:E4
20678,2025-12-13 02:18:30,9.4,12.7,16.0,BAIK,31.1,63.0,940.5,624.4,10:B4:1D:E8:2E:E4
20679,2025-12-13 02:19:00,3.7,5.6,8.2,BAIK,31.0,60.2,940.3,624.1,10:B4:1D:E8:2E:E4
20680,2025-12-13 02:19:30,23.5,29.3,44.4,BAIK,32.8,63.1,940.6,625.1,10:B4:1D:E8:2E:E4
20681,2025-12-13 02:20:00,10.2,13.3,19.2,BAIK,31.8,62.4,940.7,624.5,10:B4:1D:E8:2E:E4
20682,2025-12-13 02:20:30,8.7,11.6,16.9,BAIK,31.6,64.8,940.7,623.9,10:B4:1D:E8:2E:E4
20683,2025-12-13 02:21:00,8.1,10.3,13.0,BAIK,31.7,64.3,940.3,624.9,10:B4:1D:E8:2E:E4
20684,2025-12-13 02:21:30,11.9,17.3,22.2,BAIK,32.6,61.5,940.8,624.2,10:B4:1D:E8:2E:E4
20685,2025-12-13 02:22:00,2.3,3.0,4.4,BAIK,31.2,64.1,939.9,624.4,10:B4:1D:E8:2E:E4
20686,2025-12-13 02:22:30,19.4,25.3,32.9,BAIK,31.3,59.9,940.4,624.9,10:B4:1D:E8:2E:E4
20687,2025-12-13 02:23:00,10.0,12.0,14.6,BAIK,31.6,59.3,940.5,624.3,10:B4:1D:E8:2E:E4
20688,2025-12-13 02:23:30,6.0,8.6,11.0,BAIK,31.4,61.8,940.7,624.4,10:B4:1D:E8:2E:E4
20689,2025-12-13 02:24:00,14.1,20.3,29.2,BAIK,31.7,58.8,940.5,624.4,10:B4:1D:E8:2E:E4
20690,2025-12-13 02:24:30,11.4,16.1,20.8,BAIK,31.0,57.1,940.8,624.6,10:B4:1D:E8:2E:E4
20691,2025-12-13 02:25:00,14.5,17.3,23.3,BAIK,31.9,63.5,940.4,624.4,10:B4:1D:E8:2E:E4
20692,2025-12-13 02:25:30,42.3,50.7,73.8,SEDANG,31.5,56.8,940.5,625.1,10:B4:1D:E8:2E:E4
